line_global,folio_id,section_label,visual_category,line_in_folio,token_count,paragraph_initial_line,raw_line_tag,tokens
954,f40r,herbal,herbal,4,10,False,"f40r.4,+P0",or aiin chekody dar qokol okaiin okar oky okoldy ol
955,f40r,herbal,herbal,5,11,False,"f40r.5,+P0",lokar qokar okar okol ol chedy qokchd ar ar or da
956,f40r,herbal,herbal,6,11,False,"f40r.6,+P0",tor or ar shok or am lshedy qokam chdy kar oraiin
957,f40r,herbal,herbal,7,4,False,"f40r.7,+P0",yaiin chekaiin oky ycheey
958,f40r,herbal,herbal,8,11,False,"f40r.8,+P0",ksheo keeey dar ai kcheo cfhdy or ain chefal daiin dg
959,f40r,herbal,herbal,9,9,False,"f40r.9,+P0",taiin ol olaiin or dain okaiin okaiin okaiin daram
960,f40r,herbal,herbal,10,10,False,"f40r.10,+P0",saiin olcheey chdy ychey ka ar oky ykedy okair ody
961,f40r,herbal,herbal,11,4,False,"f40r.11,+P0",toar ykaiin ory dal
962,f40v,herbal,herbal,1,3,True,"f40v.1,@P0",pchedain chefaiin oldy
963,f40v,herbal,herbal,2,4,False,"f40v.2,+P0",todar qokaiin ol ara
964,f40v,herbal,herbal,3,4,False,"f40v.3,+P0",air ain okaiin okam
965,f40v,herbal,herbal,4,3,False,"f40v.4,+P0",taraiin okaiin ch
966,f40v,herbal,herbal,5,4,False,"f40v.5,+P0",solaiin okar oly chckhy
967,f40v,herbal,herbal,6,4,False,"f40v.6,+P0",qoeedaiin ol chedy daiin
968,f40v,herbal,herbal,7,4,False,"f40v.7,+P0",shody qokol chedy ar
969,f40v,herbal,herbal,8,3,False,"f40v.8,+P0",chodaiin chkalykedy okal
970,f40v,herbal,herbal,9,5,False,"f40v.9,+P0",tchy pchody pchdy kor ol
971,f40v,herbal,herbal,10,4,False,"f40v.10,+P0",tchkaiin tchedy qokaiin oraiin
972,f40v,herbal,herbal,11,4,False,"f40v.11,+P0",schedy qokol chedy dalor
973,f40v,herbal,herbal,12,3,False,"f40v.12,+P0",ycheekeey daiin okaiin
974,f40v,herbal,herbal,13,7,False,"f40v.13,+P0",toees chedy kedy olfchedy qokedy daiin chefain
975,f40v,herbal,herbal,14,9,False,"f40v.14,+P0",saiin lchey kchedy okar qokchdy dy qokees am chdy
976,f40v,herbal,herbal,15,8,False,"f40v.15,+P0",qokchey qody or aiiin kaiin ckhy sheod faimy
977,f40v,herbal,herbal,16,9,False,"f40v.16,+P0",shol kedy lor ar okar qoky kedy yteey qokam
978,f40v,herbal,herbal,17,7,False,"f40v.17,+P0",tochey qokeedy qokaiin okeos qokar okees ar
979,f40v,herbal,herbal,18,8,False,"f40v.18,+P0",saiin otain chckhy okal okair arol qokey okary
980,f40v,herbal,herbal,19,4,False,"f40v.19,+Pc",pchedy chetar ofair arody
981,f41r,herbal,herbal,1,7,True,"f41r.1,@P0",pshey kedal oked seekeeey opshes qotchedy shkakeedy
982,f41r,herbal,herbal,2,12,False,"f41r.2,+P0",ykeeo alshey ykedy kesh dy dy dor cheoky qokee chpy qokedy dy
983,f41r,herbal,herbal,3,9,False,"f41r.3,+P0",qok sa kedy ychdykchdy qokedy qokedy shekchy cheky daly
984,f41r,herbal,herbal,4,9,False,"f41r.4,+P0",chdchy ytcheeky ypchedy schdy ytedy chees oteey otal da
985,f41r,herbal,herbal,5,8,False,"f41r.5,+P0",qotchy sal yteedy kchdy dchedy dy dchedy dalain
986,f41r,herbal,herbal,6,9,False,"f41r.6,+P0",shedey polchedy qokeey chekedy ytey chkeeod ypchedpy shepy shedy
987,f41r,herbal,herbal,7,9,False,"f41r.7,+P0",parchdy kchey yteedy qokeod okedy chkedy qokedy ched qokedy
988,f41r,herbal,herbal,8,9,False,"f41r.8,+P0",dair chedy chckhy qokey lchdy qokedy qokal chekedy qodar
989,f41r,herbal,herbal,9,10,False,"f41r.9,+P0",qokeedy okedy chekedy chedy chckheody chekol daiin cheo al otedy
990,f41r,herbal,herbal,10,8,False,"f41r.10,+P0",sshok shedy qekchdy dchdaldy ykedy qokeedy qokedy qokeg
991,f41r,herbal,herbal,11,4,False,"f41r.11,+P0",ykeod ykeedy chekeedy cheked
992,f41v,herbal,herbal,1,2,False,"f41v.1,@Lp",keer dal
993,f41v,herbal,herbal,2,9,False,"f41v.2,+P0",pcheody qofcheepy ofchdy cfhekchdy ypchedy chepchefy shdchdy qotal dar
994,f41v,herbal,herbal,3,12,False,"f41v.3,+P0",dshedy tchey aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam
995,f41v,herbal,herbal,4,11,False,"f41v.4,+P0",qoke dy okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols
996,f41v,herbal,herbal,5,10,False,"f41v.5,+P0",ycheos olchey daiin or chol laiin oteedy qoteol oteodar orain
997,f41v,herbal,herbal,6,10,False,"f41v.6,+P0",tadaiin ol cheos yteedy okal ld oteol qokal or oteody
998,f41v,herbal,herbal,7,9,False,"f41v.7,+P0",ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly
999,f41v,herbal,herbal,8,5,False,"f41v.8,+P0",daiin olkeeo lkol chedy okeey
1000,f42r,herbal,herbal,1,4,True,"f42r.1,@P0",ofaiin ctha otcheey pchear
1001,f42r,herbal,herbal,2,5,False,"f42r.2,+P0",solkaiin char cheky otshaiin daiir
1002,f42r,herbal,herbal,3,5,False,"f42r.3,+P0",toshy chtshar chotar chain dal
1003,f42r,herbal,herbal,4,5,False,"f42r.4,+P0",shor chetar chotai dar cthaiin
1004,f42r,herbal,herbal,5,5,False,"f42r.5,+P0",qokar chockhy chotor chy kary
1005,f42r,herbal,herbal,6,2,False,"f42r.6,+Pc",dorain ar
1006,f42r,herbal,herbal,7,6,False,"f42r.7,+P0",pcho chy kshaiin shotaiin cham shan
1007,f42r,herbal,herbal,8,7,False,"f42r.8,+P0",yshol chees cthol shor shol ety char
1008,f42r,herbal,herbal,9,5,False,"f42r.9,+P0",qotch otchol ctho kchodan chkchory
1009,f42r,herbal,herbal,10,9,False,"f42r.10,+P0",choty dol ksheo cthor otol cthol chol shol dain
1010,f42r,herbal,herbal,11,9,False,"f42r.11,+P0",qotor cho chody daiin shol ctheey dar chy daiidy
1011,f42r,herbal,herbal,12,7,False,"f42r.12,+P0",dcheey chol shol chokaiin choeky dain dal
1012,f42r,herbal,herbal,13,8,False,"f42r.13,+P0",qopor shol shot shol shol daiin dain cheam
1013,f42r,herbal,herbal,14,7,False,"f42r.14,+P0",sho kshey choty chdain chodaiin daiin dam
1014,f42r,herbal,herbal,15,3,False,"f42r.15,+Pr",pchody otshey dodaiin
1015,f42r,herbal,herbal,16,6,False,"f42r.16,+P0",pydaiin sheor shaiin tsh olchy sholy
1016,f42r,herbal,herbal,17,6,False,"f42r.17,+P0",shotol shol chety daiin chokchy chkaiin
1017,f42r,herbal,herbal,18,6,False,"f42r.18,+P0",qody cthochy otaiin shy kshes chorain
1018,f42r,herbal,herbal,19,5,False,"f42r.19,+P0",otchoty daiin chot sho os
1019,f42r,herbal,herbal,20,8,False,"f42r.20,+P0",shol chol shoky okol sho chol shol chal
1020,f42r,herbal,herbal,21,6,False,"f42r.21,+P0",shol chol chol shol oiin odan
1021,f42r,herbal,herbal,22,5,False,"f42r.22,+P0",kchaiin chos ckhaiin choro chaiin
1022,f42r,herbal,herbal,23,3,False,"f42r.23,+Pr",okchol shol kolschees
1023,f42v,herbal,herbal,1,8,True,"f42v.1,@P0",cho sheey qocho taiin shols chol chor dain
1024,f42v,herbal,herbal,2,8,False,"f42v.2,+P0",dshey tchey kchey chtchy dan dain otol daiin
1025,f42v,herbal,herbal,3,9,False,"f42v.3,+P0",sho chotody chotol oky chol chol dl chcthy otoy
1026,f42v,herbal,herbal,4,8,False,"f42v.4,+P0",qotchy chkchy sar dy odaiil ykchy kol dg
1027,f42v,herbal,herbal,5,6,False,"f42v.5,+P0",chokeeo chey chetan ary okol chetaiin
1028,f42v,herbal,herbal,6,6,False,"f42v.6,+P0",okeokear cheotchar sy saiin cthar am
1029,f42v,herbal,herbal,7,5,False,"f42v.7,+P0",chok sheo key keeeyd chekeesshy
1030,f42v,herbal,herbal,8,2,False,"f42v.8,+P0",sodal saiin
1031,f42v,herbal,herbal,9,8,False,"f42v.9,+P0",posheor sho char chekchey qokod sho cpheo rchy
1032,f42v,herbal,herbal,10,8,False,"f42v.10,+P0",schor okchey chy shol olor cheaiin chy tcheeb
1033,f42v,herbal,herbal,11,8,False,"f42v.11,+P0",qo aiin qokeey kchol cheal eold shey teaiin
1034,f42v,herbal,herbal,12,8,False,"f42v.12,+P0",ch tcheey chol ol chaiin oteeaiin chkchy taiin
1035,f42v,herbal,herbal,13,8,False,"f42v.13,+P0",sho chey teor shey che daiin chokeey daiin
1036,f42v,herbal,herbal,14,8,False,"f42v.14,+P0",qoteey chy kchy cthy ees choly sarar aral
1037,f42v,herbal,herbal,15,3,False,"f42v.15,+P0",chokey chol okey
1038,f42v,herbal,herbal,16,2,False,"f42v.16,=Pt",okor odeey
1039,f43r,herbal,herbal,1,11,True,"f43r.1,@P0",tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
1040,f43r,herbal,herbal,2,12,False,"f43r.2,+P0",yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals
1041,f43r,herbal,herbal,3,14,False,"f43r.3,+P0",yty yty oty she ody shy olor yteedy kaiin chky qotydy dar aiin ykam
1042,f43r,herbal,herbal,4,13,False,"f43r.4,+P0",das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam
1043,f43r,herbal,herbal,5,12,False,"f43r.5,+P0",ykar ch dy shekody qotody qotar okedy dar choetchy dam otain tam
1044,f43r,herbal,herbal,6,5,False,"f43r.6,+P0",kchedy chedy daly cheody cheolkeepchy
1045,f43r,herbal,herbal,7,13,False,"f43r.7,+P0",pshesy otey kshdy opchdy kedar okedy chdy sho dyty dy pchdy kedy dam
1046,f43r,herbal,herbal,8,12,False,"f43r.8,+P0",ytchedy chedy cheody shy qoiiin sheeeky chedy dain shy ykolor taiin old
1047,f43r,herbal,herbal,9,5,False,"f43r.9,+P0",dshedy qotedy dor cheey odain
1048,f43r,herbal,herbal,10,12,False,"f43r.10,+P0",pshdar shed ody qotedy yfchdy qo dy opchdy daiin qokedy dydydy qotar
1049,f43r,herbal,herbal,11,14,False,"f43r.11,+P0",ytchedy ty shol ldy shody oteedy shdy otolol shd olky ytol otary cheky dy
1050,f43r,herbal,herbal,12,14,False,"f43r.12,+P0",dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
1051,f43r,herbal,herbal,13,10,False,"f43r.13,+P0",tshed qosheckhey odeeedy qeokeey qotedy daiin shodody shochol chckhy kedydy
1052,f43r,herbal,herbal,14,6,False,"f43r.14,+P0",ykeody checkhy choteey odain ch chokoraiin
1053,f43v,herbal,herbal,1,10,True,"f43v.1,@P0",pdsairy dalteoshy ly sheet or arodl lkeo araiin otedy opolde
1054,f43v,herbal,herbal,2,11,False,"f43v.2,+P0",shedy octhy otedy chedy dar ches okeody oky okaldy kchdy okar
1055,f43v,herbal,herbal,3,12,False,"f43v.3,+P0",tody teedy qot chocthy chky oky chdy okedy ykaiin chey ody dary
1056,f43v,herbal,herbal,4,10,False,"f43v.4,+P0",ey ykeedy chees ain shy qocthedy chey qokar checkhy okam
1057,f43v,herbal,herbal,5,5,False,"f43v.5,+P0",qokchedy oralody otedol chcthdy chtey
1058,f43v,herbal,herbal,6,9,False,"f43v.6,+P0",tolkchdy okedy qoked shedy okedal shedy pchdol otey dalorain
1059,f43v,herbal,herbal,7,10,False,"f43v.7,+P0",ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas
1060,f43v,herbal,herbal,8,9,False,"f43v.8,+P0",shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef
1061,f43v,herbal,herbal,9,5,False,"f43v.9,+P0",yt dy olos aiin ockhy
1062,f43v,herbal,herbal,10,10,False,"f43v.10,+P0",tarchor ar aldar chdy daldar chepy yteedy ypchey pchedy yfor
1063,f43v,herbal,herbal,11,12,False,"f43v.11,+P0",ysheey or air yteey cheody ar sheo qody chckhy chdy choty she
1064,f43v,herbal,herbal,12,12,False,"f43v.12,+P0",yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
1065,f43v,herbal,herbal,13,10,False,"f43v.13,+P0",dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam
1066,f43v,herbal,herbal,14,9,False,"f43v.14,+P0",dykeedain chedy okeedy chedal olkey cheky cho chedy oteorom
1067,f43v,herbal,herbal,15,9,False,"f43v.15,+P0",oteod qolkeey kaldy chy darod qokeey kol dary taros
1068,f43v,herbal,herbal,16,7,False,"f43v.16,+P0",ol eees aiin oloaiin oteos qoky chey
1069,f44r,herbal,herbal,1,6,True,"f44r.1,@P0",tshodpy ora koees ypsholy shy otoloaiin
1070,f44r,herbal,herbal,2,8,False,"f44r.2,+P0",ydsh dyeees ty oky okchey qykchey dchy dy
1071,f44r,herbal,herbal,3,6,False,"f44r.3,+P0",oair ekokeey kshotol otal daiin ototaykal
1072,f44r,herbal,herbal,4,5,False,"f44r.4,+P0",ychor ykchey ykchy chody dam
1073,f44r,herbal,herbal,5,8,False,"f44r.5,+P0",toy shysho qoteey char cheeky sheey ytey daiin
1074,f44r,herbal,herbal,6,7,False,"f44r.6,+P0",dshor tchol shy cheekchy qotchy otchy dar
1075,f44r,herbal,herbal,7,5,False,"f44r.7,+P0",qot shol qotshy oyty chom
1076,f44r,herbal,herbal,8,7,False,"f44r.8,+P0",pshy opchey qopchy ofchey roiry sholos ykchy
1077,f44r,herbal,herbal,9,7,False,"f44r.9,+P0",otchol ol dchckhy qoky qotchy qokchy qokyd
1078,f44r,herbal,herbal,10,8,False,"f44r.10,+P0",qokchor okchy qoto ykol choky choky chol dam
1079,f44r,herbal,herbal,11,3,False,"f44r.11,+P0",ytsho qockhy okchody
1080,f44v,herbal,herbal,1,9,True,"f44v.1,@P0",tsho qotshy cthol chor otol shol tol qotshol otoldy
1081,f44v,herbal,herbal,2,9,False,"f44v.2,+P0",yolkol cheol qokchain daly otchol daiin shol qotor ar
1082,f44v,herbal,herbal,3,7,False,"f44v.3,+P0",tol okchor shcthy otol daiin cthy cthy
1083,f44v,herbal,herbal,4,9,False,"f44v.4,+P0",yokalod shaiin shor shorody shky sho tchy opchod opy
1084,f44v,herbal,herbal,5,9,False,"f44v.5,+P0",oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
1085,f44v,herbal,herbal,6,10,False,"f44v.6,+P0",tol dair ytaiin dol kchain oty keey otchol ytaiin dy
1086,f44v,herbal,herbal,7,6,False,"f44v.7,+P0",ok tchaiin cthol dy cheol ololy
1087,f44v,herbal,herbal,8,8,False,"f44v.8,+P0",tsheody cthaiin odaiin shol shey cthy ykoda ol
1088,f44v,herbal,herbal,9,6,False,"f44v.9,+P0",dshor cthees lkeees ckhy chcthy lo
1089,f44v,herbal,herbal,10,6,False,"f44v.10,+P0",lsho qokchy tshy cphaiin cthal kal
1090,f44v,herbal,herbal,11,7,False,"f44v.11,+P0",okal chol chol choky okaiin cthy otal
1091,f44v,herbal,herbal,12,6,False,"f44v.12,+P0",ychey teol chaiin chcthy ctho cthol
1092,f44v,herbal,herbal,13,3,False,"f44v.13,+P0",lchor shol dairl
1093,f45r,herbal,herbal,1,9,True,"f45r.1,@P0",pykydal sha oty shey qop char opchal ypchor ofchar
1094,f45r,herbal,herbal,2,10,False,"f45r.2,+P0",shor cthy qoky qokol qokaiin chol chol ykaiin dar om
1095,f45r,herbal,herbal,3,9,False,"f45r.3,+P0",qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
1096,f45r,herbal,herbal,4,5,False,"f45r.4,+P0",lor kaiin ykeol ykeol cham
1097,f45r,herbal,herbal,5,10,False,"f45r.5,+P0",kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
1098,f45r,herbal,herbal,6,8,False,"f45r.6,+P0",otchar okchar daiin ytchody tcholol otar dal dary
1099,f45r,herbal,herbal,7,4,False,"f45r.7,+P0",lchar qor kar dar
1100,f45r,herbal,herbal,8,8,False,"f45r.8,+P0",tchol cthy qodaiin cthy dain ey otydal daiin
1101,f45r,herbal,herbal,9,9,False,"f45r.9,+P0",or or chain dain ykolody ytaiin qotchol kol dy
1102,f45r,herbal,herbal,10,9,False,"f45r.10,+P0",okaiin shar yky oky kair daldy dalor cheol dal
1103,f45r,herbal,herbal,11,4,False,"f45r.11,+P0",okaiin okcho laldan daldaiin
1104,f45v,herbal,herbal,1,11,True,"f45v.1,@P0",ko ary chko kol chey fsholom shor ykchy dod opchaiin olald
1105,f45v,herbal,herbal,2,9,False,"f45v.2,+P0",okol chor daiin cthy okchol chom okolo dy okchol
1106,f45v,herbal,herbal,3,10,False,"f45v.3,+P0",qokchy or cheol qot qotol chy ky cthod ykar yd
1107,f45v,herbal,herbal,4,6,False,"f45v.4,+P0",okchy qockhy dain dail dair shy
1108,f45v,herbal,herbal,5,9,False,"f45v.5,+P0",qotol choiin okchar dar oty shoto dol py otytam
1109,f45v,herbal,herbal,6,8,False,"f45v.6,+P0",aiin cphor qok tod ytchdy dy dy cheg
1110,f45v,herbal,herbal,7,5,False,"f45v.7,+P0",tchtcho kchol dshy tyol ytchom
1111,f45v,herbal,herbal,8,7,False,"f45v.8,+P0",yksheor odal sho dy pchom otor oa
1112,f45v,herbal,herbal,9,7,False,"f45v.9,+P0",ychor cthy chol qokom sy sa ykchom
1113,f45v,herbal,herbal,10,5,False,"f45v.10,+P0",dshor otshy oky tsholol ytchord
1114,f45v,herbal,herbal,11,5,False,"f45v.11,+P0",or chor ytchy doiin dcholdy
1115,f46r,herbal,herbal,1,13,True,"f46r.1,@P0",pcheocphy qotedy chety dy chepchx yfcheky aiin shee qoteol daiin shee dy daly
1116,f46r,herbal,herbal,2,13,False,"f46r.2,+P0",sodaiin sheeoly qoor sheo teoly chckhy daiin sh sheet shedy xo aiin sheckhy
1117,f46r,herbal,herbal,3,12,False,"f46r.3,+P0",daiin shor ykal che daiin she dalshedy qokol aiin shee ykar daiin
1118,f46r,herbal,herbal,4,10,False,"f46r.4,+P0",tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalo
1119,f46r,herbal,herbal,5,10,False,"f46r.5,+P0",okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey che
1120,f46r,herbal,herbal,6,12,False,"f46r.6,+P0",tedy tedy shee keedy ypchedy chdalor sheedy odo aiin opchedy dykedy chdam
1121,f46r,herbal,herbal,7,12,False,"f46r.7,+P0",xol shol qokaiin ytchdy qokchdy ar chdy cthy otedy chedy qokar chcthy
1122,f46r,herbal,herbal,8,10,False,"f46r.8,+P0",dsheol chy chckhy shy shdy chky chody cthdy cheos chey
1123,f46r,herbal,herbal,9,13,False,"f46r.9,+P0",tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam
1124,f46r,herbal,herbal,10,9,False,"f46r.10,+P0",tchey shy chkal chd qokdy shdy adoldy olaiir sheol
1125,f46r,herbal,herbal,11,11,False,"f46r.11,+P0",pchdair shd shep daiin shdy edy qopchdy ldy shear opdarshdy yfchedy
1126,f46r,herbal,herbal,12,11,False,"f46r.12,+P0",techy daiin sheockhy choky aiin ches shey kar sheckhy chdy chckham
1127,f46r,herbal,herbal,13,8,False,"f46r.13,+P0",ar akaiin shol okeey chol dar ols lain
1128,f46r,herbal,herbal,14,8,False,"f46r.14,+P0",otchealkar sholkshy qokar cheol okal dam chdam qokam
1129,f46r,herbal,herbal,15,4,False,"f46r.15,+P0",qokar shol kal lkeody
1130,f46v,herbal,herbal,1,12,True,"f46v.1,@P0",pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy oka ykchdy daiin
1131,f46v,herbal,herbal,2,14,False,"f46v.2,+P0",ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin
1132,f46v,herbal,herbal,3,12,False,"f46v.3,+P0",ytchey keody chockhdy chotal okalshdy sh qokar oty qoty shedy chedy dam
1133,f46v,herbal,herbal,4,12,False,"f46v.4,+P0",ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin kaiir shckhefy
1134,f46v,herbal,herbal,5,12,False,"f46v.5,+P0",lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy ar air cthy
1135,f46v,herbal,herbal,6,11,False,"f46v.6,+P0",tor aiirchar shedy olaiin qotedy sheedy qokaldy qokedy ir chody cthey
1136,f46v,herbal,herbal,7,6,False,"f46v.7,+P0",dchedy cheeky dam ched lchedy chedy
1137,f46v,herbal,herbal,8,5,False,"f46v.8,=Pt",okeedchsy qokeedy chetedar or ai
1138,f46v,herbal,herbal,9,6,False,"f46v.9,+P1",yteedy shedy che edy chtedy daim
1139,f46v,herbal,herbal,10,6,False,"f46v.10,+P1",sheol chey okaiin daim oty om
1140,f46v,herbal,herbal,11,5,False,"f46v.11,+P1",tolshey otedy chocpheod oty dam
1141,f46v,herbal,herbal,12,5,False,"f46v.12,+P1",dair aly chdam chcthy chdam
1142,f46v,herbal,herbal,13,2,False,"f46v.13,+P1",ykar chedy
1143,f47r,herbal,herbal,1,6,True,"f47r.1,@P0",chair oly sheaiin shol daiin chdy
1144,f47r,herbal,herbal,2,6,False,"f47r.2,+P0",chokchol chol choldy dair cha aiin
1145,f47r,herbal,herbal,3,8,False,"f47r.3,+P0",dor chol chy chaiin ckhey chol dain okaiin
1146,f47r,herbal,herbal,4,6,False,"f47r.4,+P0",qokcheo cthey chokain chol daiin kchdal
1147,f47r,herbal,herbal,5,3,False,"f47r.5,+P0",dain olshey chokolg
1148,f47r,herbal,herbal,6,10,False,"f47r.6,+P0",folr chey so chol shol aiin shol shol chdy cholol
1149,f47r,herbal,herbal,7,8,False,"f47r.7,+P0",schesy kchor cthaiin chol chol chol chor ey
1150,f47r,herbal,herbal,8,8,False,"f47r.8,+P0",shokeey chy tchod choy sho chtchy char ctham
1151,f47r,herbal,herbal,9,9,False,"f47r.9,+P0",qoko kor chaiin okal chol daiin okcho kcho sy
1152,f47r,herbal,herbal,10,9,False,"f47r.10,+P0",shy otcho keey tor chey otchy tchol dain dam
1153,f47r,herbal,herbal,11,4,False,"f47r.11,+P0",dsho cphy daiin daiiny
1154,f47v,herbal,herbal,1,6,True,"f47v.1,@P0",psheot cheor cholsho chopchy sal sary
1155,f47v,herbal,herbal,2,7,False,"f47v.2,+P0",dsheey shy cphy otchey daiidy chory daiiy
1156,f47v,herbal,herbal,3,7,False,"f47v.3,+P0",shol char oteol dor otchol chkchy daiin
1157,f47v,herbal,herbal,4,7,False,"f47v.4,+P0",qotol sheey kol sho keechy qoty cthy
1158,f47v,herbal,herbal,5,7,False,"f47v.5,+P0",dsholy shees chor ody shy sy sary
1159,f47v,herbal,herbal,6,5,False,"f47v.6,+P0",chody cheor saiin dochod chol
1160,f47v,herbal,herbal,7,3,False,"f47v.7,+P0",pchodaiin dair dcthy
1161,f47v,herbal,herbal,8,4,False,"f47v.8,+P0",daiin cheotar chodaly sal
1162,f47v,herbal,herbal,9,5,False,"f47v.9,+P0",qotcheey chety chol chol dain
1163,f47v,herbal,herbal,10,8,False,"f47v.10,+P0",chotcho ltchey tcho tchy dy chol chody dar
1164,f47v,herbal,herbal,11,9,False,"f47v.11,+P0",ot cho chdy chy key chyky dchy daiin chy
1165,f47v,herbal,herbal,12,8,False,"f47v.12,+P0",ch cho keesy chy chy cheky chochy daiin
1166,f47v,herbal,herbal,13,6,False,"f47v.13,+P0",dshy daiin chdlety chaiin dcheey otald
1167,f47v,herbal,herbal,14,2,False,"f47v.14,+P0",chol chey
1168,f48r,herbal,herbal,1,9,True,"f48r.1,@P0",pshdaiin ypchdy opchey dal sheodaiin sheokeol ykeeody olaiin opaldy
1169,f48r,herbal,herbal,2,10,False,"f48r.2,+P0",daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy
1170,f48r,herbal,herbal,3,12,False,"f48r.3,+P0",sheody she teoteey oteodaiin ody qoteo kedy dol odal qotar opchety ldy
1171,f48r,herbal,herbal,4,11,False,"f48r.4,+P0",tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety
1172,f48r,herbal,herbal,5,11,False,"f48r.5,+P0",yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od
1173,f48r,herbal,herbal,6,12,False,"f48r.6,+P0",alshey lkeedy ytchedy qokedy lotal qotol otal ched key ykeey da dy
1174,f48r,herbal,herbal,7,10,False,"f48r.7,+P0",tocthy qokeol yteedy lolkeol otolches al ar ykeeodam okedy okam
1175,f48r,herbal,herbal,8,7,False,"f48r.8,+Pr",otchdain shol oteol oteoly ykeey dam dr
1176,f48r,herbal,herbal,9,4,False,"f48r.9,+Pc",yteched ar olkey okeoam
1177,f48v,herbal,herbal,1,12,True,"f48v.1,@P0",pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair chedyty
1178,f48v,herbal,herbal,2,10,False,"f48v.2,+P0",chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey
1179,f48v,herbal,herbal,3,12,False,"f48v.3,+P0",alchey kor keody olkeeey chody chedy daly okeeor aiin otar air am
1180,f48v,herbal,herbal,4,10,False,"f48v.4,+P0",dchedy tchddy otsh okeey ty otar alchdy yteedy oteed kedy
1181,f48v,herbal,herbal,5,10,False,"f48v.5,+P0",lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam
1182,f48v,herbal,herbal,6,14,False,"f48v.6,+P0",shdy qokain okar otar or otees ol or ain otal ok tar chedy am
1183,f48v,herbal,herbal,7,11,False,"f48v.7,+P0",pchedar chey ypchedy otedy shef eeedy al shedy otedy fcheodal cpheeg
1184,f48v,herbal,herbal,8,11,False,"f48v.8,+P0",oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam
1185,f48v,herbal,herbal,9,12,False,"f48v.9,+P0",tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy
1186,f48v,herbal,herbal,10,13,False,"f48v.10,+P0",tol chedy ytedy ykeol chdy chdor chtol chdy ytchedal cthey okar ar ary
1187,f48v,herbal,herbal,11,7,False,"f48v.11,+P0",ykeedal chckhy ykal tam or cheedls ary
1188,f49r,herbal,herbal,1,9,True,"f49r.1,@P0",pychol dy or shol shtchy shorpchor opchor shor kchy
1189,f49r,herbal,herbal,2,7,False,"f49r.2,+P0",qotor sho chotchy choshy qopchar dor daiin
1190,f49r,herbal,herbal,3,6,False,"f49r.3,+P0",dsho dchor dchor daiin dor cheoraiin
